X,Y,R,G,B,ExG,ExR,ExGR,CIVE,VEG,NGRDI,NDI,CLASE
80,122,184,168,142,10,89.6,-79.6,46.75345,0.995322393,-0.045454545,122.1818182,1
177,45,184,168,145,7,89.6,-82.6,48.50845,0.988417097,-0.045454545,122.1818182,1
128,26,184,169,148,6,88.6,-82.6,49.45245,0.987543115,-0.042492918,122.5609065,1
153,22,184,169,150,4,88.6,-84.6,50.62245,0.98313878,-0.042492918,122.5609065,1
179,47,184,175,158,8,82.6,-74.6,50.43645,1.000579846,-0.025069638,124.7910864,1
119,105,184,182,159,21,75.6,-54.6,45.34445,1.038419076,-0.005464481,127.3005464,1
79,86,185,150,131,-16,109,-125,55.35745,0.909570517,-0.104477612,114.6268657,1
81,91,185,156,124,3,103,-100,46.39645,0.963411075,-0.085043988,117.1143695,1
83,87,185,159,144,-11,100,-111,55.66345,0.93424089,-0.075581395,118.3255814,1
163,150,185,164,133,10,95,-85,45.17345,0.989458785,-0.06017192,120.2979943,1
117,104,185,168,138,13,91,-78,44.85445,1.001211901,-0.04815864,121.8356941,1
85,114,185,168,140,11,91,-80,46.02445,0.996426119,-0.04815864,121.8356941,1
154,21,185,168,148,3,91,-88,50.70445,0.978157046,-0.04815864,121.8356941,1
162,142,185,168,152,-1,91,-92,53.04445,0.969508953,-0.04815864,121.8356941,1
154,16,185,169,144,9,90,-81,47.55345,0.992998179,-0.04519774,122.2146893,1
133,148,185,169,154,-1,90,-91,53.40345,0.97104367,-0.04519774,122.2146893,1
163,152,185,170,141,14,89,-75,44.98745,1.005901403,-0.042253521,122.5915493,1
159,150,185,170,149,6,89,-83,49.66745,0.987584696,-0.042253521,122.5915493,1
117,105,185,171,142,15,88,-73,44.76145,1.00944009,-0.039325843,122.9662921,1
164,153,185,173,147,14,86,-72,46.06445,1.009545478,-0.033519553,123.7094972,1
58,77,185,176,161,6,83,-77,51.82145,0.996405482,-0.024930748,124.8088643,1
156,21,185,178,162,9,81,-72,50.78445,1.005652551,-0.019283747,125.5316804,1
162,145,186,164,140,2,96.4,-94.4,49.70945,0.969210428,-0.062857143,119.9542857,1
163,147,186,166,141,5,94.4,-89.4,48.67245,0.978707665,-0.056818182,120.7272727,1
116,101,186,167,137,11,93.4,-82.4,45.52145,0.994084697,-0.053824363,121.1104816,1
159,141,186,170,154,0,90.4,-90.4,53.03345,0.97328356,-0.04494382,122.247191,1
178,52,186,170,155,-1,90.4,-91.4,53.61845,0.971188055,-0.04494382,122.247191,1
79,123,186,172,146,12,88.4,-76.4,46.73145,1.002383276,-0.039106145,122.9944134,1
179,51,186,172,159,-1,88.4,-89.4,54.33645,0.974312043,-0.039106145,122.9944134,1
76,92,186,174,152,10,86.4,-76.4,48.61945,1.000530195,-0.033333333,123.7333333,1
59,79,186,180,164,10,80.4,-70.4,50.77345,1.009170089,-0.016393443,125.9016393,1
79,81,186,182,157,21,78.4,-57.4,45.05645,1.035313006,-0.010869565,126.6086957,1
160,143,187,161,138,-3,100.8,-103.8,51.41345,0.952637753,-0.074712644,118.4367816,1
163,149,187,166,137,8,95.8,-87.8,46.77345,0.984604435,-0.059490085,120.3852691,1
84,88,187,168,153,-4,93.8,-97.8,54.51145,0.960480791,-0.053521127,121.1492958,1
163,144,187,170,152,1,91.8,-90.8,52.30445,0.974039693,-0.047619048,121.9047619,1
78,92,187,171,138,17,90.8,-73.8,43.30345,1.0118078,-0.044692737,122.2793296,1
177,52,187,171,155,0,90.8,-90.8,53.24845,0.973413362,-0.044692737,122.2793296,1
75,85,187,171,156,-1,90.8,-91.8,53.83345,0.971331041,-0.044692737,122.2793296,1
157,10,187,172,153,4,89.8,-85.8,51.26745,0.983349381,-0.04178273,122.6518106,1
84,112,187,173,144,15,88.8,-73.8,45.19145,1.009236716,-0.038888889,123.0222222,1
119,103,187,179,156,15,82.8,-67.8,47.34545,1.016773428,-0.021857923,125.2021858,1
57,76,187,179,166,5,82.8,-77.8,53.19545,0.995952638,-0.021857923,125.2021858,1
58,75,187,180,170,3,81.8,-78.8,54.72445,0.993607046,-0.019073569,125.5585831,1
82,90,188,157,129,-3,106.2,-109.2,49.83345,0.946694804,-0.089855072,116.4985507,1
161,144,188,162,137,-1,101.2,-102.2,50.45845,0.957466924,-0.074285714,118.4914286,1
160,142,188,165,147,-5,98.2,-103.2,53.87545,0.952585543,-0.065155807,119.6600567,1
75,87,188,165,149,-7,98.2,-105.2,55.04545,0.948308474,-0.065155807,119.6600567,1
82,120,188,168,143,5,95.2,-90.2,49.10245,0.97885665,-0.056179775,120.8089888,1
133,149,188,170,156,-4,93.2,-97.2,55.08545,0.962221695,-0.05027933,121.5642458,1
160,9,188,173,150,8,90.2,-82.2,49.14245,0.992074823,-0.041551247,122.6814404,1
155,23,188,179,164,6,84.2,-78.2,52.46645,0.996429884,-0.024523161,124.8610354,1
80,86,189,153,137,-20,111.6,-131.6,58.19845,0.901080224,-0.105263158,114.5263158,1
75,88,189,163,146,-9,101.6,-110.6,55.35345,0.939848992,-0.073863636,118.5454545,1
81,92,189,170,138,13,94.6,-81.6,44.99645,0.998778448,-0.052924791,121.2256267,1
77,92,189,174,145,14,90.6,-76.6,45.84745,1.005573177,-0.041322314,122.7107438,1
76,82,189,178,158,9,86.6,-77.6,50.20845,0.999694192,-0.029972752,124.1634877,1
79,120,190,163,133,3,103,-100,48.18945,0.966087262,-0.076487252,118.2096317,1
160,146,190,163,134,2,103,-101,48.77445,0.963680464,-0.076487252,118.2096317,1
80,115,190,167,149,-5,99,-104,54.30545,0.953052428,-0.06442577,119.7535014,1
80,92,190,170,137,13,96,-83,44.85245,0.997682422,-0.055555556,120.8888889,1
158,143,190,170,145,5,96,-91,49.53245,0.979004583,-0.055555556,120.8888889,1
160,150,190,172,148,6,94,-88,49.66545,0.983790544,-0.049723757,121.6353591,1
84,89,190,172,152,2,94,-92,52.00545,0.975092644,-0.049723757,121.6353591,1
115,104,190,173,143,13,93,-80,45.92945,1.000899681,-0.046831956,122.0055096,1
114,101,190,176,149,13,90,-77,47.00645,1.004414535,-0.038251366,123.1038251,1
21,96,190,178,156,10,88,-78,49.47945,1.00041653,-0.032608696,123.826087,1
77,90,191,157,129,-6,110.4,-116.4,51.15645,0.936750693,-0.097701149,115.4942529,1
162,150,191,170,141,8,97.4,-89.4,47.63345,0.984713067,-0.058171745,120.5540166,1
81,121,191,171,144,7,96.4,-89.4,48.57745,0.983585561,-0.055248619,120.9281768,1
115,103,191,172,142,11,95.4,-84.4,46.59645,0.993956029,-0.052341598,121.3002755,1
75,86,191,172,157,-4,95.4,-99.4,55.37145,0.961268269,-0.052341598,121.3002755,1
116,105,191,176,147,14,91.4,-77.4,46.27745,1.005418193,-0.040871935,122.7683924,1
21,94,191,179,153,14,88.4,-74.4,47.35445,1.009024075,-0.032432432,123.8486486,1
76,81,191,180,158,11,87.4,-76.4,49.46845,1.003853735,-0.029649596,124.2048518,1
20,94,191,181,156,15,86.4,-71.4,47.48745,1.013721897,-0.02688172,124.5591398,1
77,89,192,155,128,-10,113.8,-123.8,52.63445,0.923993378,-0.106628242,114.351585,1
78,86,192,159,140,-14,109.8,-123.8,56.41045,0.919971914,-0.094017094,115.965812,1
162,147,192,168,142,2,100.8,-98.8,50.28145,0.96746518,-0.066666667,119.4666667,1
116,103,192,171,140,10,97.8,-87.8,46.67845,0.989403757,-0.05785124,120.5950413,1
164,151,192,173,143,11,95.8,-84.8,46.81145,0.993933396,-0.052054795,121.3369863,1
152,22,192,176,160,0,92.8,-92.8,54.32345,0.97404449,-0.043478261,122.4347826,1
79,124,192,179,160,6,89.8,-83.8,51.89045,0.990647521,-0.035040431,123.5148248,1
83,117,193,163,139,-6,107.2,-113.2,53.02245,0.942099885,-0.084269663,117.2134831,1
78,118,193,166,145,-6,104.2,-110.2,54.09945,0.946031981,-0.075208914,118.3732591,1
80,121,193,170,139,8,100.2,-92.2,47.34545,0.982558162,-0.063360882,119.8898072,1
161,142,193,172,155,-4,98.2,-102.2,55.08345,0.958696775,-0.057534247,120.6356164,1
161,150,193,173,146,7,97.2,-90.2,49.00745,0.983671021,-0.054644809,121.0054645,1
116,104,193,174,142,13,96.2,-83.2,45.85645,0.998551583,-0.051771117,121.373297,1
158,8,193,175,155,2,95.2,-93.2,52.65045,0.97541823,-0.048913043,121.7391304,1
153,21,193,176,156,3,94.2,-91.2,52.42445,0.978893515,-0.046070461,122.102981,1
118,104,193,181,155,14,89.2,-75.2,47.78445,1.008861141,-0.032085561,123.8930481,1
58,78,193,184,167,8,86.2,-78.2,52.37145,1.000429554,-0.023872679,124.9442971,1
78,89,194,150,121,-15,121.6,-136.6,53.47645,0.904815386,-0.127906977,111.627907,1
115,101,194,177,147,13,94.6,-81.6,46.78945,1.000674516,-0.045822102,122.1347709,1
80,119,195,160,130,-5,113,-118,51.07245,0.939125776,-0.098591549,115.3802817,1
81,115,195,169,146,-3,104,-107,53.13345,0.954342177,-0.071428571,118.8571429,1
20,95,195,185,160,15,88,-73,48.34745,1.013320173,-0.026315789,124.6315789,1
82,91,196,171,141,5,103.4,-98.4,49.02745,0.973579333,-0.068119891,119.280654,1
79,116,196,173,157,-7,101.4,-108.4,56.76545,0.950334989,-0.062330623,120.0216802,1
76,91,196,174,150,2,100.4,-98.4,51.85945,0.970456469,-0.059459459,120.3891892,1
21,95,196,184,158,14,90.4,-76.4,48.42945,1.008626126,-0.031578947,123.9578947,1
77,87,197,162,142,-15,113.8,-128.8,57.35245,0.917052128,-0.097493036,115.5208914,1
83,89,197,169,147,-6,106.8,-112.8,54.60045,0.945716703,-0.076502732,118.2076503,1
82,86,197,169,155,-14,106.8,-120.8,59.28045,0.929174486,-0.076502732,118.2076503,1
80,90,198,159,126,-6,118.2,-124.2,50.86645,0.933465026,-0.109243697,114.0168067,1
78,90,198,162,130,-4,115.2,-119.2,50.77345,0.941230943,-0.1,115.2,1
82,87,198,165,148,-16,112.2,-128.2,58.87045,0.918144657,-0.090909091,116.3636364,1
76,89,198,166,143,-9,111.2,-120.2,55.13445,0.934341213,-0.087912088,116.7472527,1
83,90,198,174,148,2,103.2,-101.2,51.57145,0.968225274,-0.064516129,119.7419355,1
79,119,199,168,140,-3,110.6,-113.6,52.19845,0.949103651,-0.084468665,117.1880109,1
82,114,199,178,151,6,100.6,-94.6,50.52345,0.980585974,-0.055702918,120.8700265,1
114,102,199,183,157,10,95.6,-85.6,49.97845,0.99513386,-0.041884817,122.6387435,1
80,91,200,170,136,4,110,-106,48.67745,0.966481305,-0.081081081,117.6216216,1
84,115,200,176,150,2,104,-102,52.00145,0.968472451,-0.063829787,119.8297872,1
79,121,200,177,146,8,103,-95,48.85045,0.982781015,-0.061007958,120.1909814,1
115,102,200,181,151,11,99,-88,48.53145,0.993784558,-0.049868766,121.6167979,1
79,91,201,171,135,6,110.4,-104.4,47.72245,0.971321932,-0.080645161,117.6774194,1
83,116,201,171,147,-6,110.4,-116.4,54.74245,0.944164501,-0.080645161,117.6774194,1
117,102,201,182,152,11,99.4,-88.4,48.74645,0.99376959,-0.049608355,121.6501305,1
114,103,201,185,159,10,96.4,-86.4,50.40845,0.995118306,-0.041450777,122.6943005,1
78,87,202,164,141,-15,118.8,-133.8,57.35045,0.91513364,-0.103825137,114.7103825,1
77,91,202,177,147,5,105.8,-100.8,50.31745,0.974063412,-0.065963061,119.5567282,1
116,102,202,181,150,10,101.8,-91.8,48.82845,0.989397531,-0.054830287,120.9817232,1
84,113,202,183,150,14,99.8,-85.8,47.20645,1.0003301,-0.049350649,121.6831169,1
117,103,202,183,151,13,99.8,-86.8,47.79145,0.998119184,-0.049350649,121.6831169,1
82,88,204,168,146,-14,117.6,-131.6,57.91345,0.92056924,-0.096774194,115.6129032,1
77,88,205,167,144,-15,120,-135,57.99545,0.916308966,-0.102150538,114.9247312,1
81,116,205,171,146,-9,116,-125,55.92145,0.933956791,-0.090425532,116.4255319,1
82,116,205,173,148,-7,114,-121,55.46945,0.940608993,-0.084656085,117.1640212,1
80,116,205,174,153,-10,113,-123,57.58345,0.935636545,-0.081794195,117.530343,1
83,114,205,181,153,4,106,-102,51.90645,0.973277096,-0.062176166,120.0414508,1
79,87,206,165,143,-19,123.4,-142.4,59.47345,0.904497993,-0.110512129,113.8544474,1
80,87,206,165,145,-21,123.4,-144.4,60.64345,0.900324282,-0.110512129,113.8544474,1
80,118,206,169,142,-10,119.4,-129.4,55.64445,0.928592667,-0.098666667,115.3706667,1
82,89,206,170,146,-12,118.4,-130.4,57.17345,0.925486279,-0.095744681,115.7446809,1
78,91,206,177,145,3,111.4,-108.4,50.91145,0.965802412,-0.075718016,118.308094,1
79,89,207,162,131,-14,127.8,-141.8,55.32745,0.911405096,-0.12195122,112.3902439,1
79,90,207,168,135,-6,121.8,-127.8,52.80145,0.935741555,-0.104,114.688,1
81,119,207,173,145,-6,116.8,-122.8,54.59645,0.940932215,-0.089473684,116.5473684,1
83,115,207,181,154,1,108.8,-107.8,53.37345,0.964899218,-0.067010309,119.4226804,1
78,88,208,164,139,-19,127.2,-146.2,58.82645,0.901719943,-0.11827957,112.8602151,1
82,115,208,180,156,-4,111.2,-115.2,55.79545,0.952387681,-0.072164948,118.7628866,1
84,114,208,187,156,10,104.2,-94.2,50.11845,0.98942498,-0.053164557,121.1949367,1
81,89,210,169,141,-13,125,-138,56.82345,0.91891739,-0.10817942,114.1530343,1
81,117,210,173,147,-11,121,-132,57.08945,0.927703427,-0.096605744,115.6344648,1
79,117,210,179,159,-11,115,-126,59.24345,0.935120373,-0.079691517,117.7994859,1
81,118,211,174,147,-10,121.4,-131.4,56.71945,0.930113993,-0.096103896,115.6987013,1
80,117,211,175,151,-12,120.4,-132.4,58.24845,0.927133615,-0.093264249,116.0621762,1
80,88,212,166,142,-22,130.8,-152.8,60.72345,0.894808395,-0.121693122,112.4232804,1
80,89,214,169,140,-16,130.6,-146.6,58.00245,0.909578281,-0.117493473,112.9608355,1
81,88,214,172,148,-18,127.6,-145.6,60.24945,0.908751852,-0.10880829,114.0725389,1
79,118,215,183,158,-7,118,-125,57.61945,0.943108865,-0.08040201,117.7085427,1
126,207,85,95,94,11,24,-13,34.21745,1.080810628,0.055555556,135.1111111,1
129,213,90,92,91,3,34,-31,37.10045,1.01846777,0.010989011,129.4065934,1
127,214,90,96,96,6,30,-24,36.78145,1.043987163,0.032258065,132.1290323,1
127,205,91,100,97,12,27.4,-15.4,34.56345,1.075782323,0.047120419,134.0314136,1
125,209,91,100,99,10,27.4,-17.4,35.73345,1.068495928,0.047120419,134.0314136,1
127,209,93,95,94,3,35.2,-32.2,37.74545,1.017873724,0.010638298,129.3617021,1
127,208,93,97,96,5,33.2,-28.2,37.29345,1.032041799,0.021052632,130.6947368,1
127,207,93,99,97,8,31.2,-23.2,36.25645,1.049692467,0.03125,132,1
128,214,93,99,99,6,31.2,-25.2,37.42645,1.042582781,0.03125,132,1
133,205,94,95,90,6,36.6,-30.6,35.84645,1.02537936,0.005291005,128.6772487,1
135,206,96,98,93,7,36.4,-29.4,36.05045,1.031683159,0.010309278,129.3195876,1
126,208,96,105,104,10,29.4,-19.4,36.80845,1.064982042,0.044776119,133.7313433,1
130,208,97,94,89,2,41.8,-39.8,37.39545,0.997250435,-0.015706806,125.9895288,1
133,208,97,98,93,6,37.8,-31.8,36.49145,1.024576775,0.005128205,128.6564103,1
134,206,98,99,94,6,38.2,-32.2,36.70645,1.024320411,0.005076142,128.6497462,1
128,208,99,98,94,3,40.6,-37.6,37.95845,1.007130679,-0.005076142,127.3502538,1
128,210,99,98,96,1,40.6,-39.6,39.12845,1.000094595,-0.005076142,127.3502538,1
129,208,100,95,91,-1,45,-46,39.07745,0.98030862,-0.025641026,124.7179487,1
134,208,100,100,98,2,40,-38,39.11745,1.006750182,0,128,1
134,207,100,101,96,6,39,-33,37.13645,1.023823404,0.004975124,128.6368159,1
136,209,100,102,101,3,38,-35,39.25045,1.016625864,0.00990099,129.2673267,1
127,206,101,107,105,8,34.4,-26.4,37.97645,1.045792167,0.028846154,131.6923077,1
133,207,102,101,96,4,41.8,-37.8,38.01845,1.0103893,-0.004926108,127.3694581,1
126,209,102,108,108,6,34.8,-28.8,39.36145,1.038860731,0.028571429,131.6571429,1
132,207,103,102,97,4,42.2,-38.2,38.23345,1.010282326,-0.004878049,127.3756098,1
135,208,103,103,101,2,41.2,-39.2,39.76245,1.006550985,0,128,1
133,206,104,105,99,7,40.6,-33.6,37.41145,1.026317046,0.004784689,128.6124402,1
26,106,104,111,104,14,34.6,-20.6,35.47045,1.067307692,0.03255814,132.1674419,1
28,104,106,108,103,7,40.4,-33.4,38.20045,1.028655488,0.009345794,129.1962617,1
136,210,106,108,107,3,40.4,-37.4,40.54045,1.015687121,0.009345794,129.1962617,1
127,210,107,109,108,3,40.8,-37.8,40.75545,1.015540874,0.009259259,129.1851852,1
25,105,107,112,106,11,37.8,-26.8,37.15245,1.050006989,0.02283105,130.9223744,1
27,106,107,114,107,14,35.8,-21.8,36.11545,1.065420561,0.031674208,132.0542986,1
131,207,108,105,98,4,46.2,-42.2,38.59045,1.004193419,-0.014084507,126.1971831,1
134,209,108,108,106,2,43.2,-41.2,40.83745,1.006243893,0,128,1
29,101,108,109,104,6,42.2,-36.2,38.85645,1.022023192,0.004608295,128.5898618,1
128,213,108,109,111,-1,42.2,-43.2,42.95145,1.000092801,0.004608295,128.5898618,1
28,105,109,114,108,11,38.6,-27.6,37.58245,1.049086423,0.022421525,130.8699552,1
132,206,110,109,104,4,45,-41,39.73845,1.009591011,-0.00456621,127.4155251,1
132,205,110,111,106,6,43,-37,39.28645,1.021614868,0.004524887,128.5791855,1
128,211,111,110,108,1,45.4,-44.4,41.70845,1.000074026,-0.004524887,127.4208145,1
131,206,111,111,103,8,44.4,-36.4,37.97245,1.02522162,0,128,1
135,209,111,111,109,2,44.4,-42.4,41.48245,1.006073079,0,128,1
25,102,111,112,104,9,43.4,-34.4,37.74645,1.031134918,0.004484305,128.573991,1
28,103,111,112,106,7,43.4,-36.4,38.91645,1.024615078,0.004484305,128.573991,1
130,207,112,109,102,4,47.8,-43.8,39.45045,1.004001172,-0.013574661,126.2624434,1
128,212,112,112,112,0,44.8,-44.8,42.86745,1,0,128,1
24,104,112,117,111,11,39.8,-28.8,38.22745,1.047767417,0.021834061,130.7947598,1
128,207,113,112,107,4,46.2,-42.2,40.38345,1.00932238,-0.004444444,127.4311111,1
27,104,113,116,109,10,42.2,-32.2,38.30945,1.038942814,0.013100437,129.6768559,1
151,80,113,120,113,14,38.2,-24.2,37.40545,1.061946903,0.030042918,131.8454936,1
42,10,113,124,108,27,34.2,-7.2,31.23645,1.114007854,0.046413502,133.9409283,1
39,14,113,128,107,36,30.2,5.8,27.40745,1.153511291,0.062240664,135.966805,1
129,207,114,111,104,4,48.6,-44.6,39.88045,1.003911296,-0.013333333,126.2933333,1
130,206,115,112,105,4,49,-45,40.09545,1.003867806,-0.013215859,126.30837,1
133,210,116,116,114,2,46.4,-44.4,42.55745,1.005808253,0,128,1
28,101,116,117,112,6,45.4,-39.4,40.57645,1.020475967,0.004291845,128.5493562,1
41,12,116,124,103,29,38.4,-9.4,29.63445,1.112124506,0.033333333,132.2666667,1
40,13,116,125,104,30,37.4,-7.4,29.40845,1.117492024,0.037344398,132.780083,1
29,102,117,118,112,7,45.8,-38.8,40.20645,1.023322295,0.004255319,128.5446809,1
146,76,117,121,107,18,42.8,-24.8,34.84845,1.065419405,0.016806723,130.1512605,1
27,105,117,122,115,12,41.8,-29.8,38.71745,1.048739148,0.020920502,130.6778243,1
146,77,117,123,111,18,40.8,-22.8,35.56645,1.069873892,0.025,131.2,1
154,76,117,126,109,26,37.8,-11.8,31.96345,1.10262428,0.037037037,132.7407407,1
43,9,117,127,116,21,36.8,-15.8,35.24745,1.088577217,0.040983607,133.2459016,1
26,105,118,123,116,12,42.2,-30.2,38.93245,1.048323454,0.020746888,130.6556017,1
153,70,118,124,112,18,41.2,-23.2,35.78145,1.069268529,0.024793388,131.1735537,1
143,44,118,127,108,28,38.2,-10.2,31.00845,1.108481148,0.036734694,132.7020408,1
149,80,119,118,114,3,48.6,-45.6,42.25845,1.005872346,-0.004219409,127.4599156,1
27,101,119,120,114,7,46.6,-39.6,40.63645,1.02292103,0.0041841,128.5355649,1
135,211,119,121,120,3,45.6,-42.6,43.33545,1.013977206,0.008333333,129.0666667,1
151,70,119,123,109,18,43.6,-25.6,35.27845,1.064271088,0.016528926,130.1157025,1
25,103,120,121,113,9,47,-38,39.68145,1.028718044,0.004149378,128.5311203,1
26,101,120,121,115,7,47,-40,40.85145,1.022725533,0.004149378,128.5311203,1
45,11,120,125,105,25,43,-18,31.75745,1.089030606,0.020408163,130.6122449,1
49,9,120,127,111,23,41,-18,33.64545,1.086168686,0.028340081,131.6275304,1
2,17,120,129,110,28,39,-11,31.43845,1.10660354,0.036144578,132.626506,1
135,210,121,121,121,0,48.4,-48.4,44.80245,1,0,128,1
131,232,121,122,117,6,47.4,-41.4,41.65145,1.01961472,0.004115226,128.526749,1
143,41,121,131,120,21,38.4,-17.4,36.10745,1.085640656,0.03968254,133.0793651,1
133,227,122,122,114,8,48.8,-40.8,40.33745,1.022841895,0,128,1
25,104,122,125,118,10,45.8,-35.8,40.24445,1.036027534,0.012145749,129.5546559,1
2,18,122,129,111,25,41.8,-16.8,32.90545,1.091176869,0.027888446,131.5697211,1
45,10,122,130,115,23,40.8,-17.8,34.43445,1.086748287,0.031746032,132.0634921,1
5,19,122,130,117,21,40.8,-19.8,35.60445,1.080526577,0.031746032,132.0634921,1
134,211,123,123,123,0,49.2,-49.2,45.23245,1,0,128,1
135,232,124,123,119,3,50.6,-47.6,43.33345,1.005624185,-0.004048583,127.4817814,1
145,41,124,126,112,16,47.6,-31.6,36.80545,1.051159645,0.008,129.024,1
145,42,124,128,113,19,45.6,-26.6,35.76845,1.064688551,0.015873016,130.031746,1
154,75,124,131,115,23,42.6,-19.6,34.50545,1.083294781,0.02745098,131.5137255,1
46,10,124,133,116,26,40.6,-14.6,33.46845,1.096667231,0.035019455,132.4824903,1
148,75,125,118,100,11,57,-46,36.71445,1.016817539,-0.028806584,124.3127572,1
133,233,125,124,120,3,51,-48,43.54845,1.005577047,-0.004016064,127.4859438,1
26,104,125,128,121,10,47,-37,40.88945,1.03515042,0.011857708,129.5177866,1
3,18,125,132,116,23,43,-20,34.72045,1.082606031,0.027237354,131.4863813,1
47,10,125,134,117,26,41,-15,33.68345,1.095872245,0.034749035,132.4478764,1
148,77,126,122,110,8,54.4,-46.4,39.76145,1.013045409,-0.016129032,125.9354839,1
134,210,126,126,126,0,50.4,-50.4,45.87745,1,0,128,1
152,72,126,127,109,19,49.4,-30.4,35.12145,1.057775597,0.003952569,128.5059289,1
150,75,127,119,100,11,58.8,-47.8,36.78545,1.014635094,-0.032520325,123.8373984,1
151,76,127,122,103,14,55.8,-41.8,36.10745,1.030025444,-0.020080321,125.4297189,1
132,232,127,123,120,-1,54.8,-55.8,45.24145,0.986962552,-0.016,125.952,1
150,79,127,125,113,10,52.8,-42.8,39.52445,1.023287831,-0.007936508,126.984127,1
147,77,127,127,115,12,50.8,-38.8,39.07245,1.033604183,0,128,1
42,12,127,128,110,19,49.8,-30.8,35.33645,1.057277825,0.003921569,128.5019608,1
48,11,127,128,112,17,49.8,-32.8,36.50645,1.050952981,0.003921569,128.5019608,1
141,48,127,132,110,27,45.8,-18.8,32.09245,1.090317757,0.019305019,130.4710425,1
144,44,127,134,116,25,43.8,-18.8,33.98045,1.087434747,0.026819923,131.4329502,1
44,10,127,135,120,23,42.8,-19.8,35.50945,1.083251581,0.030534351,131.9083969,1
133,231,128,123,117,1,56.2,-55.2,43.92745,0.990125327,-0.019920319,125.4501992,1
26,103,128,129,121,9,50.2,-41.2,41.40145,1.026864482,0.003891051,128.4980545,1
28,102,128,129,123,7,50.2,-43.2,42.57145,1.02127396,0.003891051,128.4980545,1
4,22,128,130,116,16,49.2,-33.2,37.66545,1.049469429,0.007751938,128.9922481,1
142,46,128,133,111,27,46.2,-19.2,32.30745,1.089557211,0.019157088,130.4521073,1
46,11,128,133,113,25,46.2,-21.2,33.47745,1.083097291,0.019157088,130.4521073,1
151,74,129,123,101,16,57.6,-41.6,35.00845,1.03443393,-0.023809524,124.952381,1
132,231,129,126,121,2,54.6,-52.6,44.27545,0.997791225,-0.011764706,126.4941176,1
41,13,129,132,111,24,48.6,-24.6,33.55945,1.075766566,0.011494253,129.4712644,1
140,48,129,133,110,27,47.6,-20.6,32.16345,1.087187724,0.015267176,129.9541985,1
150,74,130,123,104,12,59,-47,37.20445,1.019137527,-0.027667984,124.458498,1
148,76,130,124,108,10,58,-48,38.73345,1.014591825,-0.023622047,124.976378,1
134,229,130,127,118,6,55,-49,42.15045,1.008943383,-0.011673152,126.5058366,1
44,12,130,129,109,19,53,-34,35.26345,1.052268259,-0.003861004,127.5057915,1
147,76,130,131,117,15,51,-36,38.32145,1.043674777,0.003831418,128.4904215,1
3,19,130,134,117,21,48,-27,35.88845,1.067575726,0.015151515,129.9393939,1
153,76,130,135,115,25,47,-22,33.90745,1.081735722,0.018867925,130.4150943,1
145,44,130,137,119,25,45,-20,34.62545,1.085333512,0.026217228,131.3558052,1
4,19,130,137,121,23,45,-22,35.79545,1.079326457,0.026217228,131.3558052,1
144,47,130,138,115,31,44,-13,31.47445,1.105774294,0.029850746,131.8208955,1
1,18,130,138,117,29,44,-15,32.64445,1.099443658,0.029850746,131.8208955,1
2,21,131,129,108,19,54.4,-35.4,35.11945,1.05012173,-0.007692308,127.0153846,1
43,12,131,130,110,19,53.4,-34.4,35.47845,1.051815663,-0.003831418,127.5095785,1
131,231,131,132,126,7,51.4,-44.4,43.21645,1.020776317,0.003802281,128.486692,1
4,20,131,135,120,19,48.4,-29.4,37.27345,1.061075921,0.015037594,129.924812,1
152,70,131,135,121,18,48.4,-30.4,37.85845,1.058147685,0.015037594,129.924812,1
47,11,131,136,116,25,47.4,-22.4,34.12245,1.081071563,0.018726592,130.3970037,1
129,44,131,138,120,25,45.4,-20.4,34.84045,1.084655386,0.026022305,131.330855,1
135,43,131,139,118,29,44.4,-15.4,32.85945,1.098646908,0.02962963,131.7925926,1
43,10,131,139,124,23,44.4,-21.4,36.36945,1.080650913,0.02962963,131.7925926,1
139,43,131,140,121,28,43.4,-15.4,33.80345,1.09733834,0.033210332,132.2509225,1
149,74,132,125,106,12,59.8,-47.8,37.63445,1.018732937,-0.027237354,124.5136187,1
149,77,132,126,110,10,58.8,-48.8,39.16345,1.014294263,-0.023255814,125.0232558,1
133,230,132,127,121,1,57.8,-56.8,44.78745,0.990406269,-0.019305019,125.5289575,1
132,228,132,131,126,4,53.8,-49.8,44.46845,1.007917747,-0.003802281,127.513308,1
3,20,132,133,115,19,51.8,-32.8,36.41145,1.054912523,0.003773585,128.4830189,1
144,42,132,138,124,20,46.8,-26.8,37.62145,1.067448308,0.022222222,130.8444444,1
144,45,132,140,119,29,44.8,-15.8,33.07445,1.09786284,0.029411765,131.7647059,1
152,75,133,131,110,19,55.2,-36.2,35.54945,1.049248814,-0.007575758,127.030303,1
148,78,133,131,119,10,55.2,-45.2,40.81445,1.022127594,-0.007575758,127.030303,1
140,47,133,135,113,24,51.2,-27.2,34.06045,1.071641694,0.007462687,128.9552239,1
149,71,133,135,121,16,51.2,-35.2,38.74045,1.047507632,0.007462687,128.9552239,1
131,50,133,136,119,20,50.2,-30.2,36.75945,1.061140098,0.011152416,129.4275093,1
144,39,133,139,127,18,47.2,-29.2,39.00645,1.061302327,0.022058824,130.8235294,1
1,17,133,142,123,28,44.2,-16.2,34.23345,1.095824227,0.032727273,132.1890909,1
